time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,District
2015-02-24 18:00:00,25.0,20.9,78.0,,,140.0,13.0,,,,,Huyện Bình Chánh
2015-02-24 21:00:00,25.0,20.9,78.0,,,150.0,11.2,,,,,Huyện Bình Chánh
2015-02-25 00:00:00,26.0,21.0,74.0,,,160.0,7.6,,,,,Huyện Bình Chánh
2015-02-25 03:00:00,28.0,21.1,66.0,,,180.0,13.0,,,,,Huyện Bình Chánh
2015-02-25 06:00:00,29.0,19.9,58.0,,,170.0,16.6,,,,,Huyện Bình Chánh
2015-02-25 09:00:00,29.0,19.0,55.0,,,160.0,13.0,,,,,Huyện Bình Chánh
2015-02-25 12:00:00,26.0,20.1,70.0,,,170.0,13.0,,,,,Huyện Bình Chánh
2015-02-25 15:00:00,25.0,20.9,78.0,,,150.0,11.2,,,,,Huyện Bình Chánh
2015-02-25 18:00:00,25.0,20.9,78.0,,,170.0,9.4,,,,,Huyện Bình Chánh
2015-02-25 21:00:00,24.0,20.9,83.0,,,,5.4,,,,,Huyện Bình Chánh
2015-02-26 00:00:00,25.0,20.9,78.0,,,120.0,7.6,,,,,Huyện Bình Chánh
2015-02-26 03:00:00,30.0,20.0,55.0,,,150.0,13.0,,,,,Huyện Bình Chánh
2015-02-26 06:00:00,33.0,19.1,44.0,,,,14.8,,,,,Huyện Bình Chánh
2015-02-26 09:00:00,31.0,20.0,52.0,,,200.0,20.5,,,,,Huyện Bình Chánh
2015-02-26 12:00:00,26.0,20.1,70.0,,,170.0,14.8,,,,,Huyện Bình Chánh
2015-02-26 15:00:00,26.0,22.1,79.0,,,170.0,11.2,,,,,Huyện Bình Chánh
2015-02-26 18:00:00,25.0,21.9,83.0,,,150.0,9.4,,,,,Huyện Bình Chánh
2015-02-26 21:00:00,25.0,21.9,83.0,,,110.0,3.6,,,,,Huyện Bình Chánh
2015-02-27 00:00:00,26.0,22.1,79.0,,,120.0,9.4,,,,,Huyện Bình Chánh
2015-02-27 03:00:00,31.0,20.9,55.0,,,100.0,16.6,,,,,Huyện Bình Chánh
2015-02-27 06:00:00,35.0,19.0,39.0,,,,7.6,,,,,Huyện Bình Chánh
2015-02-27 09:00:00,33.0,19.8,46.0,,,150.0,20.5,,,,,Huyện Bình Chánh
2015-02-27 12:00:00,29.0,21.0,62.0,,,180.0,14.8,,,,,Huyện Bình Chánh
2015-02-27 15:00:00,27.0,21.1,70.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-02-27 18:00:00,26.0,22.1,79.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-02-27 21:00:00,26.0,22.1,79.0,,,130.0,9.4,,,,,Huyện Bình Chánh
2015-02-28 00:00:00,27.0,22.0,74.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-02-28 03:00:00,30.0,21.9,62.0,,,110.0,14.8,,,,,Huyện Bình Chánh
2015-02-28 06:00:00,34.0,21.1,47.0,,,180.0,16.6,,,,,Huyện Bình Chánh
2015-02-28 09:00:00,32.0,22.1,56.0,,,160.0,18.4,,,,,Huyện Bình Chánh
2015-02-28 12:00:00,28.0,21.1,66.0,,,160.0,20.5,,,,,Huyện Bình Chánh
2015-02-28 15:00:00,27.0,21.1,70.0,,,140.0,16.6,,,,,Huyện Bình Chánh
2015-02-28 18:00:00,26.0,21.0,74.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2015-02-28 21:00:00,26.0,21.0,74.0,,,130.0,9.4,,,,,Huyện Bình Chánh
2015-03-01 00:00:00,26.0,21.0,74.0,,,100.0,7.6,,,,,Huyện Bình Chánh
2015-03-01 03:00:00,31.0,20.0,52.0,,,90.0,16.6,,,,,Huyện Bình Chánh
2015-03-01 06:00:00,35.0,20.9,44.0,,,,9.4,,,,,Huyện Bình Chánh
2015-03-01 09:00:00,34.0,21.1,47.0,,,180.0,18.4,,,,,Huyện Bình Chánh
2015-03-01 12:00:00,29.0,21.0,62.0,,,170.0,14.8,,,,,Huyện Bình Chánh
2015-03-01 15:00:00,28.0,20.0,62.0,,,130.0,16.6,,,,,Huyện Bình Chánh
2015-03-01 18:00:00,26.0,21.0,74.0,,,110.0,14.8,,,,,Huyện Bình Chánh
2015-03-01 21:00:00,25.0,20.9,78.0,,,100.0,14.8,,,,,Huyện Bình Chánh
2015-03-02 00:00:00,25.0,20.9,78.0,,,90.0,13.0,,,,,Huyện Bình Chánh
2015-03-02 03:00:00,29.0,19.0,55.0,,,50.0,14.8,,,,,Huyện Bình Chánh
2015-03-02 06:00:00,34.0,18.1,39.0,,,30.0,9.4,,,,,Huyện Bình Chánh
2015-03-02 09:00:00,32.0,20.0,49.0,,,190.0,22.3,,,,,Huyện Bình Chánh
2015-03-02 12:00:00,27.0,21.1,70.0,,,160.0,13.0,,,,,Huyện Bình Chánh
2015-03-02 15:00:00,26.0,21.0,74.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-02 18:00:00,26.0,21.0,74.0,,,140.0,11.2,,,,,Huyện Bình Chánh
2015-03-02 21:00:00,25.0,20.9,78.0,,,120.0,7.6,,,,,Huyện Bình Chánh
2015-03-03 00:00:00,26.0,21.0,74.0,,,,1.8,,,,,Huyện Bình Chánh
2015-03-03 03:00:00,29.0,19.9,58.0,,,,5.4,,,,,Huyện Bình Chánh
2015-03-03 06:00:00,32.0,18.9,46.0,,,220.0,13.0,,,,,Huyện Bình Chánh
2015-03-03 09:00:00,31.0,20.0,52.0,,,200.0,14.8,,,,,Huyện Bình Chánh
2015-03-03 12:00:00,27.0,21.1,70.0,,,180.0,14.8,,,,,Huyện Bình Chánh
2015-03-03 15:00:00,26.0,22.1,79.0,,,150.0,16.6,,,,,Huyện Bình Chánh
2015-03-03 18:00:00,26.0,22.1,79.0,,,160.0,14.8,,,,,Huyện Bình Chánh
2015-03-03 21:00:00,26.0,22.1,79.0,,,170.0,9.4,,,,,Huyện Bình Chánh
2015-03-04 00:00:00,26.0,22.1,79.0,,,,3.6,,,,,Huyện Bình Chánh
2015-03-04 03:00:00,29.0,21.0,62.0,,,180.0,9.4,,,,,Huyện Bình Chánh
2015-03-04 06:00:00,32.0,20.0,49.0,,,,5.4,,,,,Huyện Bình Chánh
2015-03-04 09:00:00,33.0,20.9,49.0,,,210.0,11.2,,,,,Huyện Bình Chánh
2015-03-04 12:00:00,27.0,21.1,70.0,,,160.0,18.4,,,,,Huyện Bình Chánh
2015-03-04 15:00:00,27.0,22.0,74.0,,,150.0,14.8,,,,,Huyện Bình Chánh
2015-03-04 18:00:00,26.0,22.1,79.0,,,180.0,11.2,,,,,Huyện Bình Chánh
2015-03-04 21:00:00,26.0,22.1,79.0,,,140.0,11.2,,,,,Huyện Bình Chánh
2015-03-05 00:00:00,26.0,21.0,74.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-03-05 03:00:00,31.0,20.0,52.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2015-03-05 06:00:00,33.0,19.1,44.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2015-03-05 09:00:00,32.0,18.9,46.0,,,180.0,20.5,,,,,Huyện Bình Chánh
2015-03-05 12:00:00,28.0,21.1,66.0,,,180.0,16.6,,,,,Huyện Bình Chánh
2015-03-05 15:00:00,27.0,22.0,74.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-03-05 18:00:00,26.0,22.1,79.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2015-03-05 21:00:00,26.0,22.1,79.0,,,120.0,9.4,,,,,Huyện Bình Chánh
2015-03-06 00:00:00,26.0,22.1,79.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2015-03-06 03:00:00,31.0,20.9,55.0,,,120.0,18.4,,,,,Huyện Bình Chánh
2015-03-06 06:00:00,34.0,18.9,41.0,,,140.0,13.0,,,,,Huyện Bình Chánh
2015-03-06 09:00:00,32.0,20.0,49.0,,,170.0,18.4,,,,,Huyện Bình Chánh
2015-03-06 12:00:00,28.0,22.0,70.0,,,160.0,14.8,,,,,Huyện Bình Chánh
2015-03-06 15:00:00,27.0,22.0,74.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2015-03-06 18:00:00,26.0,23.1,84.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-03-06 21:00:00,26.0,22.1,79.0,,,130.0,9.4,,,,,Huyện Bình Chánh
2015-03-07 00:00:00,26.0,22.1,79.0,,,120.0,11.2,,,,,Huyện Bình Chánh
2015-03-07 03:00:00,31.0,20.0,52.0,,,140.0,16.6,,,,,Huyện Bình Chánh
2015-03-07 06:00:00,35.0,20.2,42.0,,,120.0,11.2,,,,,Huyện Bình Chánh
2015-03-07 09:00:00,31.0,19.0,49.0,,,170.0,18.4,,,,,Huyện Bình Chánh
2015-03-07 12:00:00,28.0,21.1,66.0,,,150.0,11.2,,,,,Huyện Bình Chánh
2015-03-07 15:00:00,27.0,19.1,62.0,,,140.0,13.0,,,,,Huyện Bình Chánh
2015-03-07 18:00:00,26.0,21.0,74.0,,,140.0,13.0,,,,,Huyện Bình Chánh
2015-03-07 21:00:00,26.0,18.9,65.0,,,130.0,14.8,,,,,Huyện Bình Chánh
2015-03-08 00:00:00,27.0,19.1,62.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-08 03:00:00,31.0,17.0,43.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2015-03-08 06:00:00,34.0,16.8,36.0,,,140.0,9.4,,,,,Huyện Bình Chánh
2015-03-08 09:00:00,33.0,18.0,41.0,,,170.0,20.5,,,,,Huyện Bình Chánh
2015-03-08 12:00:00,28.0,20.0,62.0,,,180.0,16.6,,,,,Huyện Bình Chánh
2015-03-08 15:00:00,27.0,20.1,66.0,,,130.0,18.4,,,,,Huyện Bình Chánh
2015-03-08 18:00:00,26.0,21.0,74.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-08 21:00:00,26.0,20.1,70.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-03-09 00:00:00,26.0,20.1,70.0,,,,5.4,,,,,Huyện Bình Chánh
2015-03-09 03:00:00,31.0,19.0,49.0,,,70.0,18.4,,,,,Huyện Bình Chánh
2015-03-09 06:00:00,35.0,18.1,37.0,,,150.0,11.2,,,,,Huyện Bình Chánh
2015-03-09 09:00:00,32.0,20.0,49.0,,,170.0,16.6,,,,,Huyện Bình Chánh
2015-03-09 12:00:00,28.0,22.0,70.0,,,160.0,16.6,,,,,Huyện Bình Chánh
2015-03-09 15:00:00,27.0,21.1,70.0,,,130.0,14.8,,,,,Huyện Bình Chánh
2015-03-09 18:00:00,26.0,21.0,74.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-09 21:00:00,26.0,21.0,74.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-10 00:00:00,26.0,21.0,74.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2015-03-10 03:00:00,31.0,20.0,52.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2015-03-10 06:00:00,34.0,18.9,41.0,,,,3.6,,,,,Huyện Bình Chánh
2015-03-10 09:00:00,33.0,16.8,38.0,,,170.0,13.0,,,,,Huyện Bình Chánh
2015-03-10 12:00:00,29.0,15.9,45.0,,,140.0,20.5,,,,,Huyện Bình Chánh
2015-03-10 15:00:00,27.0,19.1,62.0,,,130.0,18.4,,,,,Huyện Bình Chánh
2015-03-10 18:00:00,26.0,20.1,70.0,,,,16.6,,,,,Huyện Bình Chánh
2015-03-10 21:00:00,25.0,18.9,69.0,,,100.0,9.4,,,,,Huyện Bình Chánh
2015-03-11 00:00:00,25.0,18.0,65.0,,,90.0,9.4,,,,,Huyện Bình Chánh
2015-03-11 03:00:00,30.0,14.9,40.0,,,100.0,16.6,,,,,Huyện Bình Chánh
2015-03-11 06:00:00,34.0,14.0,30.0,,,,5.4,,,,,Huyện Bình Chánh
2015-03-11 09:00:00,32.0,17.9,43.0,,,150.0,16.6,,,,,Huyện Bình Chánh
2015-03-11 12:00:00,29.0,16.9,48.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2015-03-11 15:00:00,27.0,18.0,58.0,,,140.0,16.6,,,,,Huyện Bình Chánh
2015-03-11 18:00:00,26.0,18.9,65.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-11 21:00:00,26.0,20.1,70.0,,,120.0,9.4,,,,,Huyện Bình Chánh
2015-03-12 00:00:00,25.0,20.0,74.0,,,70.0,9.4,,,,,Huyện Bình Chánh
2015-03-12 03:00:00,30.0,18.1,49.0,,,80.0,11.2,,,,,Huyện Bình Chánh
2015-03-12 06:00:00,34.0,16.8,36.0,,,110.0,7.6,,,,,Huyện Bình Chánh
2015-03-12 09:00:00,32.0,18.9,46.0,,,150.0,22.3,,,,,Huyện Bình Chánh
2015-03-12 12:00:00,28.0,20.0,62.0,,,150.0,16.6,,,,,Huyện Bình Chánh
2015-03-12 15:00:00,27.0,20.1,66.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2015-03-12 18:00:00,26.0,20.1,70.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-12 21:00:00,26.0,18.9,65.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-13 00:00:00,26.0,20.1,70.0,,,110.0,14.8,,,,,Huyện Bình Chánh
2015-03-13 03:00:00,31.0,19.0,49.0,,,80.0,18.4,,,,,Huyện Bình Chánh
2015-03-13 06:00:00,35.0,16.8,34.0,,,120.0,16.6,,,,,Huyện Bình Chánh
2015-03-13 09:00:00,33.0,19.1,44.0,,,180.0,22.3,,,,,Huyện Bình Chánh
2015-03-13 12:00:00,29.0,19.9,58.0,,,150.0,16.6,,,,,Huyện Bình Chánh
2015-03-13 15:00:00,27.0,21.1,70.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2015-03-13 18:00:00,27.0,21.1,70.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2015-03-13 21:00:00,26.0,21.0,74.0,,,130.0,16.6,,,,,Huyện Bình Chánh
2015-03-14 00:00:00,26.0,21.0,74.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2015-03-14 03:00:00,32.0,20.0,49.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-14 06:00:00,34.0,20.0,44.0,,,160.0,14.8,,,,,Huyện Bình Chánh
2015-03-14 09:00:00,32.0,20.9,52.0,,,170.0,18.4,,,,,Huyện Bình Chánh
2015-03-14 12:00:00,28.0,20.0,62.0,,,160.0,20.5,,,,,Huyện Bình Chánh
2015-03-14 15:00:00,27.0,22.0,74.0,,,150.0,16.6,,,,,Huyện Bình Chánh
2015-03-14 18:00:00,26.0,22.1,79.0,,,,11.2,,,,,Huyện Bình Chánh
2015-03-14 21:00:00,26.0,21.0,74.0,,,160.0,11.2,,,,,Huyện Bình Chánh
2015-03-15 00:00:00,27.0,21.1,70.0,,,140.0,11.2,,,,,Huyện Bình Chánh
2015-03-15 03:00:00,31.0,20.0,52.0,,,150.0,16.6,,,,,Huyện Bình Chánh
2015-03-15 06:00:00,32.0,20.9,52.0,,,210.0,16.6,,,,,Huyện Bình Chánh
2015-03-15 09:00:00,31.0,22.1,59.0,,,180.0,20.5,,,,,Huyện Bình Chánh
2015-03-15 12:00:00,28.0,21.1,66.0,,,150.0,18.4,,,,,Huyện Bình Chánh
2015-03-15 15:00:00,27.0,22.0,74.0,,,140.0,16.6,,,,,Huyện Bình Chánh
2015-03-15 18:00:00,26.0,22.1,79.0,,,110.0,9.4,,,,,Huyện Bình Chánh
2015-03-15 21:00:00,25.0,21.9,83.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-03-16 00:00:00,26.0,22.1,79.0,,,130.0,7.6,,,,,Huyện Bình Chánh
2015-03-16 03:00:00,30.0,21.1,59.0,,,180.0,7.6,,,,,Huyện Bình Chánh
2015-03-16 06:00:00,32.0,20.0,49.0,,,,11.2,,,,,Huyện Bình Chánh
2015-03-16 09:00:00,31.0,20.0,52.0,,,180.0,18.4,,,,,Huyện Bình Chánh
2015-03-16 12:00:00,27.0,21.1,70.0,,,180.0,16.6,,,,,Huyện Bình Chánh
2015-03-16 15:00:00,26.0,21.0,74.0,,,150.0,11.2,,,,,Huyện Bình Chánh
2015-03-16 18:00:00,26.0,21.0,74.0,,,,9.4,,,,,Huyện Bình Chánh
2015-03-16 21:00:00,25.0,20.9,78.0,,,140.0,9.4,,,,,Huyện Bình Chánh
2015-03-17 00:00:00,26.0,21.0,74.0,,,160.0,7.6,,,,,Huyện Bình Chánh
2015-03-17 03:00:00,31.0,20.0,52.0,,,120.0,16.6,,,,,Huyện Bình Chánh
2015-03-17 06:00:00,32.0,18.9,46.0,,,150.0,11.2,,,,,Huyện Bình Chánh
2015-03-17 09:00:00,31.0,20.0,52.0,,,200.0,22.3,,,,,Huyện Bình Chánh
2015-03-17 12:00:00,27.0,20.1,66.0,,,180.0,18.4,,,,,Huyện Bình Chánh
2015-03-17 15:00:00,26.0,21.0,74.0,,,170.0,9.4,,,,,Huyện Bình Chánh
2015-03-17 18:00:00,25.0,20.0,74.0,,,160.0,11.2,,,,,Huyện Bình Chánh
2015-03-17 21:00:00,25.0,20.9,78.0,,,160.0,9.4,,,,,Huyện Bình Chánh
2015-03-18 00:00:00,26.0,20.1,70.0,,,,5.4,,,,,Huyện Bình Chánh
2015-03-18 03:00:00,30.0,19.1,52.0,,,140.0,16.6,,,,,Huyện Bình Chánh
2015-03-18 06:00:00,32.0,18.9,46.0,,,,11.2,,,,,Huyện Bình Chánh
2015-03-18 09:00:00,31.0,20.0,52.0,,,190.0,18.4,,,,,Huyện Bình Chánh
2015-03-18 12:00:00,27.0,19.1,62.0,,,170.0,14.8,,,,,Huyện Bình Chánh
2015-03-18 15:00:00,26.0,20.1,70.0,,,160.0,13.0,,,,,Huyện Bình Chánh
2015-03-18 18:00:00,26.0,20.1,70.0,,,180.0,9.4,,,,,Huyện Bình Chánh
2015-03-18 21:00:00,25.0,20.0,74.0,,,210.0,7.6,,,,,Huyện Bình Chánh
2015-03-19 00:00:00,25.0,20.9,78.0,,,240.0,7.6,,,,,Huyện Bình Chánh
2015-03-19 03:00:00,30.0,19.1,52.0,,,130.0,7.6,,,,,Huyện Bình Chánh
2015-03-19 06:00:00,34.0,18.9,41.0,,,,9.4,,,,,Huyện Bình Chánh
2015-03-19 09:00:00,32.0,20.9,52.0,,,180.0,18.4,,,,,Huyện Bình Chánh
2015-03-19 12:00:00,27.0,21.1,70.0,,,140.0,22.3,,,,,Huyện Bình Chánh
2015-03-19 15:00:00,27.0,21.1,70.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2015-03-19 18:00:00,26.0,21.0,74.0,,,170.0,9.4,,,,,Huyện Bình Chánh
2015-03-19 21:00:00,26.0,21.0,74.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-03-20 00:00:00,27.0,21.1,70.0,,,,5.4,,,,,Huyện Bình Chánh
2015-03-20 03:00:00,30.0,21.1,59.0,,,130.0,14.8,,,,,Huyện Bình Chánh
2015-03-20 06:00:00,32.0,22.1,56.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-20 09:00:00,31.0,20.9,55.0,,,160.0,16.6,,,,,Huyện Bình Chánh
2015-03-20 12:00:00,28.0,20.0,62.0,,,150.0,18.4,,,,,Huyện Bình Chánh
2015-03-20 15:00:00,27.0,21.1,70.0,,,140.0,16.6,,,,,Huyện Bình Chánh
2015-03-20 18:00:00,27.0,20.1,66.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-20 21:00:00,26.0,20.1,70.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-03-21 00:00:00,26.0,18.9,65.0,,,120.0,11.2,,,,,Huyện Bình Chánh
2015-03-21 03:00:00,31.0,15.0,38.0,,,120.0,18.4,,,,,Huyện Bình Chánh
2015-03-21 06:00:00,33.0,15.1,34.0,,,110.0,11.2,,,,,Huyện Bình Chánh
2015-03-21 09:00:00,32.0,17.1,41.0,,,150.0,22.3,,,,,Huyện Bình Chánh
2015-03-21 12:00:00,28.0,18.1,55.0,,,160.0,16.6,,,,,Huyện Bình Chánh
2015-03-21 15:00:00,26.0,18.9,65.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2015-03-21 18:00:00,26.0,20.1,70.0,,,150.0,11.2,,,,,Huyện Bình Chánh
2015-03-21 21:00:00,25.0,20.9,78.0,,,150.0,3.6,,,,,Huyện Bình Chánh
2015-03-22 00:00:00,27.0,22.0,74.0,,,130.0,9.4,,,,,Huyện Bình Chánh
2015-03-22 03:00:00,31.0,19.0,49.0,,,100.0,13.0,,,,,Huyện Bình Chánh
2015-03-22 06:00:00,34.0,18.1,39.0,,,90.0,9.4,,,,,Huyện Bình Chánh
2015-03-22 09:00:00,31.0,18.0,46.0,,,160.0,20.5,,,,,Huyện Bình Chánh
2015-03-22 12:00:00,28.0,20.0,62.0,,,150.0,16.6,,,,,Huyện Bình Chánh
2015-03-22 15:00:00,27.0,21.1,70.0,,,130.0,14.8,,,,,Huyện Bình Chánh
2015-03-22 18:00:00,27.0,21.1,70.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2015-03-22 21:00:00,26.0,21.0,74.0,,,140.0,13.0,,,,,Huyện Bình Chánh
2015-03-23 00:00:00,27.0,21.1,70.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2015-03-23 03:00:00,31.0,19.0,49.0,,,120.0,16.6,,,,,Huyện Bình Chánh
2015-03-23 06:00:00,33.0,16.8,38.0,,,,3.6,,,,,Huyện Bình Chánh
2015-03-23 09:00:00,33.0,15.9,36.0,,,170.0,18.4,,,,,Huyện Bình Chánh
2015-03-23 12:00:00,28.0,21.1,66.0,,,160.0,16.6,,,,,Huyện Bình Chánh
2015-03-23 15:00:00,27.0,21.1,70.0,,,140.0,16.6,,,,,Huyện Bình Chánh
2015-03-23 18:00:00,27.0,21.1,70.0,,,130.0,14.8,,,,,Huyện Bình Chánh
2015-03-23 21:00:00,26.0,22.1,79.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-03-24 00:00:00,27.0,21.1,70.0,,,70.0,9.4,,,,,Huyện Bình Chánh
2015-03-24 03:00:00,31.0,18.0,46.0,,,100.0,11.2,,,,,Huyện Bình Chánh
2015-03-24 06:00:00,34.0,16.8,36.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2015-03-24 09:00:00,33.0,19.1,44.0,,,160.0,20.5,,,,,Huyện Bình Chánh
2015-03-24 12:00:00,29.0,19.0,55.0,,,140.0,18.4,,,,,Huyện Bình Chánh
2015-03-24 15:00:00,28.0,20.0,62.0,,,130.0,9.4,,,,,Huyện Bình Chánh
2015-03-24 18:00:00,27.0,19.1,62.0,,,120.0,9.4,,,,,Huyện Bình Chánh
2015-03-24 21:00:00,27.0,20.1,66.0,,,110.0,9.4,,,,,Huyện Bình Chánh
2015-03-25 00:00:00,27.0,19.1,62.0,,,70.0,7.6,,,,,Huyện Bình Chánh
2015-03-25 03:00:00,33.0,15.9,36.0,,,90.0,16.6,,,,,Huyện Bình Chánh
2015-03-25 06:00:00,36.0,15.2,29.0,,,130.0,14.8,,,,,Huyện Bình Chánh
2015-03-25 09:00:00,34.0,18.1,39.0,,,140.0,24.1,,,,,Huyện Bình Chánh
2015-03-25 12:00:00,30.0,19.1,52.0,,,140.0,22.3,,,,,Huyện Bình Chánh
2015-03-25 15:00:00,28.0,21.1,66.0,,,120.0,20.5,,,,,Huyện Bình Chánh
2015-03-25 18:00:00,27.0,21.1,70.0,,,110.0,18.4,,,,,Huyện Bình Chánh
2015-03-25 21:00:00,27.0,21.1,70.0,,,110.0,9.4,,,,,Huyện Bình Chánh
2015-03-26 00:00:00,28.0,20.0,62.0,,,60.0,9.4,,,,,Huyện Bình Chánh
2015-03-26 03:00:00,32.0,18.9,46.0,,,,7.6,,,,,Huyện Bình Chánh
2015-03-26 06:00:00,36.0,17.2,33.0,,,120.0,16.6,,,,,Huyện Bình Chánh
2015-03-26 09:00:00,33.0,20.9,49.0,,,180.0,11.2,,,,,Huyện Bình Chánh
2015-03-26 12:00:00,30.0,19.1,52.0,,,140.0,16.6,,,,,Huyện Bình Chánh
2015-03-26 15:00:00,29.0,21.0,62.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2015-03-26 18:00:00,28.0,21.1,66.0,,,110.0,9.4,,,,,Huyện Bình Chánh
2015-03-26 21:00:00,26.0,21.0,74.0,,,90.0,9.4,,,,,Huyện Bình Chánh
2015-03-27 00:00:00,28.0,21.1,66.0,,,80.0,5.4,,,,,Huyện Bình Chánh
2015-03-27 03:00:00,32.0,20.0,49.0,,,90.0,16.6,,,,,Huyện Bình Chánh
2015-03-27 06:00:00,35.0,16.8,34.0,,,80.0,16.6,,,,,Huyện Bình Chánh
2015-03-27 09:00:00,34.0,20.0,44.0,,,170.0,20.5,,,,,Huyện Bình Chánh
2015-03-27 12:00:00,30.0,19.1,52.0,,,130.0,22.3,,,,,Huyện Bình Chánh
2015-03-27 15:00:00,29.0,19.0,55.0,,,110.0,11.2,,,,,Huyện Bình Chánh
2015-03-27 18:00:00,28.0,19.0,58.0,,,110.0,18.4,,,,,Huyện Bình Chánh
2015-03-27 21:00:00,26.0,20.1,70.0,,,,5.4,,,,,Huyện Bình Chánh
2015-03-28 00:00:00,27.0,21.1,70.0,,,30.0,5.4,,,,,Huyện Bình Chánh
2015-03-28 03:00:00,33.0,18.0,41.0,,,80.0,16.6,,,,,Huyện Bình Chánh
2015-03-28 06:00:00,36.0,18.1,35.0,,,130.0,14.8,,,,,Huyện Bình Chánh
2015-03-28 09:00:00,35.0,19.0,39.0,,,170.0,24.1,,,,,Huyện Bình Chánh
2015-03-28 12:00:00,30.0,20.0,55.0,,,120.0,22.3,,,,,Huyện Bình Chánh
2015-03-28 15:00:00,28.0,21.1,66.0,,,120.0,20.5,,,,,Huyện Bình Chánh
2015-03-28 18:00:00,28.0,20.0,62.0,,,120.0,16.6,,,,,Huyện Bình Chánh
2015-03-28 21:00:00,27.0,20.1,66.0,,,110.0,7.6,,,,,Huyện Bình Chánh
2015-03-29 00:00:00,27.0,21.1,70.0,,,20.0,5.4,,,,,Huyện Bình Chánh
2015-03-29 03:00:00,33.0,19.8,46.0,,,80.0,14.8,,,,,Huyện Bình Chánh
2015-03-29 06:00:00,36.0,19.0,37.0,,,,9.4,,,,,Huyện Bình Chánh
2015-03-29 09:00:00,33.0,20.9,49.0,,,,20.5,,,,,Huyện Bình Chánh
2015-03-29 12:00:00,29.0,22.0,66.0,,,,18.4,,,,,Huyện Bình Chánh
2015-03-29 15:00:00,28.0,21.1,66.0,,,120.0,20.5,,,,,Huyện Bình Chánh
2015-03-29 18:00:00,27.0,21.1,70.0,,,120.0,14.8,,,,,Huyện Bình Chánh
2015-03-29 21:00:00,27.0,21.1,70.0,,,110.0,11.2,,,,,Huyện Bình Chánh
2015-03-30 00:00:00,27.0,21.1,70.0,,,70.0,13.0,,,,,Huyện Bình Chánh
2015-03-30 03:00:00,32.0,20.9,52.0,,,10.0,7.6,,,,,Huyện Bình Chánh
2015-03-30 06:00:00,34.0,21.1,47.0,,,360.0,5.4,,,,,Huyện Bình Chánh
2015-03-30 09:00:00,32.0,22.1,56.0,,,160.0,18.4,,,,,Huyện Bình Chánh
2015-03-30 12:00:00,29.0,21.0,62.0,,,150.0,16.6,,,,,Huyện Bình Chánh
2015-03-30 15:00:00,28.0,22.0,70.0,,,140.0,13.0,,,,,Huyện Bình Chánh
2015-03-30 18:00:00,27.0,22.0,74.0,,,110.0,13.0,,,,,Huyện Bình Chánh
2015-03-30 21:00:00,27.0,22.0,74.0,,,110.0,11.2,,,,,Huyện Bình Chánh
2015-03-31 00:00:00,28.0,22.0,70.0,,,110.0,13.0,,,,,Huyện Bình Chánh
